Date,opening_price,highest_price,lowest_price,closing_price,transactions_in_blockchain,avg_block_size,sent_by_adress,avg_mining_difficulty,avg_hashrate,mining_profitability,sent_coins_in_usd,avg_transaction_fees,median_transaction_fees,avg_block_time,avg_transaction_value,median_transaction_value,active_addresses,top100_to_total_percentage,avg_fee_to_reward,number_of_coins_in_circulation,miner_revenue,fear_and_greed_index
2020-09-26,10688.9,10793.3,10650.2,10727.9,276012,851999,465328,19314656404097,1.4581211347383E+20,0.072,3547974482,1.615,0.8,9.6,92654,451.187,795826,14.129,4.248,18500793.75,10759364.728825692,45.0
2020-09-27,10727.9,10799.2,10602.7,10776.2,259230,672981,424208,19314656404097,1.4860276128696E+20,0.0713,3631114901,1.555,0.741,9.474,85699,355.384,669148,14.13,3.808,18501900.0,10713359.143363992,47.0
2020-09-28,10776.4,10946.6,10685.2,10693.2,295347,833841,505883,19314656404097,1.4291580385406E+20,0.0657,5794975848,2.091,1.206,11.163,84521,563.731,747089,14.16,6.576,18502556.25,9531618.970526235,43.0
2020-09-29,10694.3,10858.4,10642.4,10840.9,347555,887832,601811,19314656404097,1.2964284525396E+20,0.0799,6707071102,2.563,1.449,10.213,79873,566.824,876458,14.195,8.609,18503437.5,10337349.261857346,45.0
2020-09-30,10843.4,10847.7,10667.6,10776.1,351261,890138,604699,19314656404097,1.3908475821807E+20,0.0827,6755979347,2.908,1.635,9.231,73068,533.197,915637,14.166,8.883,18504531.25,11484361.336782591,49.0
2020-10-01,10776.6,10913.7,10462.7,10620.5,304633,897836,551547,19314656404097,1.3281267248271E+20,0.0711,6401126953,3.606,2.131,11.613,69863,642.496,791886,14.208,11.638,18505187.5,9416443.242984341,45.0
2020-10-02,10619.6,10662.9,10387.6,10572.3,315307,891446,546729,19314656404097,1.2720340607934E+20,0.0805,8497470206,4.093,2.279,10.588,90469,643.595,851569,14.251,12.602,18506062.5,10232863.851096012,41.0
2020-10-03,10572.2,10597.8,10501.2,10544.2,310704,890195,498183,19314656404097,1.4508605472976E+20,0.0739,4343373411,2.443,1.287,9.536,73836,400.122,900713,14.282,7.083,18506943.75,10855303.17414383,40.0
2020-10-04,10544.4,10693.3,10520.8,10672.9,267861,775088,431605,19300708897945,1.4466266159882E+20,0.0765,3459190399,2.212,0.891,9.114,74299,337.648,799521,14.281,5.354,18508037.5,11055916.218426451,42.0
2020-10-05,10672.5,10789.6,10623.4,10789.5,294846,782458,505488,19298087186263,1.4248642126002E+20,0.0732,5734342579,3.57,2.174,10.286,74144,551.042,769146,14.269,10.102,18508925.0,10710768.428353487,42.0
2020-10-06,10790.2,10800.3,10530.8,10602.6,317792,897822,556552,19298087186263,1.3777072546992E+20,0.072,5907062536,3.822,2.45,11.077,73380,593.634,868868,14.271,12.244,18509806.25,10054284.607074086,47.0
2020-10-07,10601.0,10680.1,10553.3,10670.9,370403,896524,612567,19298087186263,1.2974438234526E+20,0.0864,6860207882,3.189,1.961,9.536,60516,495.957,952270,14.264,10.542,18510681.25,11193916.28524024,43.0
2020-10-08,10670.7,10948.6,10549.6,10924.1,330065,804278,555027,19298087186263,1.5532288823303E+20,0.0771,6597943824,3.355,2.049,8.889,65765,515.371,901444,14.267,9.249,18511562.5,12084850.912867788,46.0
2020-10-09,10923.5,11103.0,10836.9,11054.2,339201,893664,561853,19298087186263,1.3685821997571E+20,0.0801,7401990414,3.588,2.242,10.141,89326,543.192,835611,14.299,11.102,18512656.25,10965183.362031737,48.0
2020-10-10,11053.5,11475.0,11053.1,11298.4,298343,889449,486748,19298087186263,1.3825774227849E+20,0.0795,5917124140,2.882,1.635,10.07,70858,453.41,786581,14.173,7.826,18513537.5,11127194.8560519,53.0
2020-10-11,11295.6,11439.4,11277.6,11371.0,255956,726736,415569,19298087186263,1.3869175060864E+20,0.0759,4583836591,2.275,1.057,10.286,94699,344.584,657480,14.178,5.534,18514418.75,10659930.880493835,55.0
2020-10-12,11370.8,11715.9,11227.4,11533.9,314025,798676,511996,19298087186263,1.3922435748874E+20,0.0827,6691586372,2.729,1.551,9.664,79163,511.131,812638,14.173,7.443,18515293.75,11515021.100733979,52.0
2020-10-13,11533.5,11558.0,11315.9,11423.8,333049,902632,558219,19298087186263,1.4899500230742E+20,0.0855,6685258233,2.548,1.43,8.675,78546,516.728,924999,14.154,6.667,18516393.75,12872175.626639746,56.0
2020-10-14,11424.4,11541.0,11293.5,11420.4,314392,809980,528363,19298087186263,1.5681019735361E+20,0.0731,5778563530,2.651,1.59,9.664,87013,539.626,840657,14.119,7.277,18517275.0,11605343.496273927,53.0
2020-10-15,11421.4,11590.9,11276.7,11503.0,340842,866696,573962,19298087186263,1.3949060281101E+20,0.0837,6489377159,2.622,1.38,9.536,88087,532.895,906967,14.066,7.662,18518156.25,11814116.192273524,56.0
2020-10-16,11503.2,11542.2,11224.6,11322.0,324492,824367,550388,19298087186263,1.4846749290807E+20,0.0791,6194040510,2.248,1.221,9.29,82623,540.104,856994,14.067,6.213,18519031.25,11742282.088889891,52.0
2020-10-17,11321.8,11402.7,11274.4,11362.1,274912,689813,444410,19529685517635,1.5765128365634E+20,0.0732,3568242635,1.463,0.595,9.172,99993,405.339,732478,14.067,3.487,18520131.25,11674223.51603316,56.0
2020-10-18,11362.1,11506.9,11349.8,11506.9,231437,727313,387590,19997335994446,1.4124606946007E+20,0.0637,3197952267,1.801,0.938,12,105062,417.89,631855,14.066,4.637,18520787.5,8982105.736832837,55.0
2020-10-19,11507.1,11823.3,11413.9,11753.4,303804,877971,516754,19997335994446,1.1612137016728E+20,0.083,7390778839,1.928,1.051,11.52,130036,588.016,771862,13.92,6.082,18521668.75,9776921.35454538,55.0
2020-10-20,11753.9,12029.4,11685.7,11913.5,330419,841756,540829,19997335994446,1.419987539318E+20,0.0815,6798592538,2.751,1.577,10,150525,588.35,858805,13.919,7.86,18522543.75,11710523.407490088,56.0
2020-10-21,11913.6,13213.5,11894.6,12808.7,311162,899159,515044,19997335994446,1.3078696667741E+20,0.0884,8630623548,4.666,2.616,11.077,152467,695.015,896346,13.923,12.558,18523425.0,11562043.137415789,61.0
2020-10-22,12805.5,13183.9,12698.2,12974.6,338950,903450,564620,19997335994446,1.3425772362988E+20,0.0985,9779640956,6.369,3.594,10.511,154037,713.33,917803,13.915,16.324,18524312.5,13585268.793336762,73.0
2020-10-23,12972.7,13025.5,12738.9,12934.1,323738,903493,528238,19997335994446,1.2623628947363E+20,0.0987,8646038586,5.755,3.365,10.992,109503,612.06,814030,13.9,14.964,18524975.0,12640081.09752187,74.0
2020-10-24,12933.6,13161.5,12876.4,13117.2,306622,885590,468216,19997335994446,1.4880082602587E+20,0.0914,5923420663,3.987,1.637,9.474,78987,401.625,948245,13.873,8.994,18526075.0,13768787.568247974,73.0
2020-10-25,13117.0,13345.3,12900.4,13032.2,242156,873666,379058,19997335994446,1.3135874756943E+20,0.0792,5110145132,3.519,1.749,12.308,88340,465.349,713541,13.868,8.197,18526731.25,10397996.375269836,76.0
2020-10-26,13033.0,13229.7,12792.4,13061.6,252384,884770,394932,19997335994446,1.1662993013432E+20,0.0895,7712799912,5.764,3.609,13.091,146791,731.193,684411,13.796,13.938,18527387.5,10435984.482452529,75.0
2020-10-27,13061.5,13782.3,13050.3,13657.8,251839,898418,407095,19997335994446,9.7948911951119E+19,0.111,7936846168,10.198,5.669,14.545,132785,947.859,670055,13.745,23.711,18528043.75,10871089.34394712,61.0
2020-10-28,13658.3,13851.7,12907.6,13278.9,261240,888910,422999,19997335994446,1.0114554796126E+20,0.113,9470942671,11.673,6.88,14.4,137062,905.604,702641,13.726,26.622,18528700.0,11446509.259696554,70.0
2020-10-29,13278.3,13640.0,12982.9,13457.2,275962,898690,466395,19997335994446,1.0769937000363E+20,0.116,7923941008,12.512,7.405,13.333,117601,781.71,748561,13.729,27.756,18529356.25,12458484.387886178,67.0
2020-10-30,13457.0,13667.9,13134.5,13559.9,268253,900122,469886,19997335994446,1.1031909320148E+20,0.116,7649947178,13.139,7.713,12.973,117693,728.944,776502,13.726,27.448,18530012.5,12828892.041338578,74.0
2020-10-31,13560.2,14065.4,13441.7,13797.3,275683,904920,444462,19997335994446,1.0299929528875E+20,0.129,6402113604,13.157,7.473,12.743,84301,609.705,708615,13.737,27.22,18530668.75,13341986.845960088,73.0
2020-11-01,13795.5,13889.5,13628.7,13759.4,276155,905359,431067,19997335994446,1.2328148030167E+20,0.107,5403808271,8.868,3.624,11.52,106453,468.186,773189,13.739,18.55,18531550.0,13377441.175498055,72.0
2020-11-02,13759.7,13828.4,13214.2,13561.4,224514,889497,414128,19997335994446,1.1416562910782E+20,0.0957,8607186228,12.689,7.34,15.158,155426,858.621,676186,13.667,26.087,18532206.25,10902576.25650482,71.0
2020-11-03,13560.5,14054.0,13294.6,14019.9,331533,894631,568258,17865273539019,1.0125277736611E+20,0.157,13553195441,11.877,6.988,10.286,131755,623.263,899431,13.338,24.856,18533081.25,15826226.373946056,71.0
2020-11-04,14023.0,14238.8,13544.4,14145.6,320538,867418,553186,16787779609933,1.2772331208242E+20,0.13,8406253200,8.89,3.552,9.057,88597,537.231,1004914,13.286,17.11,18533956.25,16641138.126188194,74.0
2020-11-05,14145.6,15739.9,14099.7,15587.1,318521,886166,562857,16787779609933,1.2634362353241E+20,0.137,12288570660,12.025,6.404,9.796,144276,839.729,886135,13.274,22.095,18534862.5,20893224.438920554,72.0
2020-11-06,15593.9,15955.2,15223.5,15577.9,340198,890138,580499,16787779609933,1.2410947028833E+20,0.15,11539413325,10.987,6.153,9.412,141425,723.079,900624,13.306,20.066,18535743.75,18889243.164551694,90.0
2020-11-07,15578.2,15754.4,14385.1,14828.4,270755,878499,464754,16787779609933,1.2850870827437E+20,0.125,6855705714,7.669,2.67,9.863,91389,539.154,940399,13.311,12.913,18536837.5,16132958.559332216,88.0
2020-11-08,14826.6,15648.3,14720.7,15483.7,242909,874278,421584,16787779609933,1.2115288030985E+20,0.12,6383336693,5.985,1.337,10.435,93716,458.397,795155,13.279,9.992,18537725.0,15148276.024686076,82.0
2020-11-09,15483.3,15819.6,14816.9,15327.2,326198,867467,549101,16787779609933,1.3246415227776E+20,0.151,9488496136,6.704,1.924,7.784,101043,534.207,1008916,13.303,10.954,18538825.0,20216887.388651714,90.0
2020-11-10,15328.0,15465.3,15096.5,15303.6,303123,825819,534439,16787779609933,1.382506407015E+20,0.119,9414597967,7.827,3.463,9.796,109159,643.791,861118,13.327,14.428,18539700.0,16459647.090100147,90.0
2020-11-11,15303.1,15953.9,15281.0,15695.8,322130,876342,554762,16787779609933,1.1984305172545E+20,0.133,8967999115,5.278,2.671,9.796,100195,596.236,859137,13.294,10.617,18540575.0,16020485.034676496,86.0
2020-11-12,15695.8,16342.7,15483.5,16294.7,324695,833967,556501,16787779609933,1.2723611579997E+20,0.138,9930069844,5.042,2.383,9,96106,606.268,879364,13.261,9.33,18541675.0,17804675.564513773,87.0
2020-11-13,16293.0,16474.1,15973.4,16324.2,299901,849962,528875,16787779609933,1.3096645760845E+20,0.121,9069822066,5.462,2.458,10.36,85700,663.727,834547,13.261,10.379,18542556.25,16032046.443972783,89.0
2020-11-14,16323.1,16328.2,15717.7,16071.0,273369,821040,475660,16787779609933,1.2135903915335E+20,0.125,5647692359,3.472,1.3,10.141,111617,484.122,825901,13.268,6.252,18543443.75,15597257.884330552,90.0
2020-11-15,16074.7,16158.1,15782.3,15953.0,252565,782377,431625,16787779609933,1.1876920746963E+20,0.132,5459464416,2.688,0.718,9.6,101233,394.137,730343,13.304,4.333,18544318.75,15662707.440931926,86.0
2020-11-16,15954.1,16880.7,15870.7,16715.8,311317,818483,533818,17040598812945,1.3510014987348E+20,0.131,8226066162,4.387,2.033,9,190135,624.886,899318,13.319,7.707,18545412.5,17711414.833960325,90.0
2020-11-17,16715.8,17845.4,16562.0,17662.3,347615,879107,596183,17596801059572,1.3774081877844E+20,0.133,10392720740,4.447,2.602,9.172,148798,678.838,980026,13.302,8.451,18546287.5,18324639.99735234,86.0
2020-11-18,17662.3,18466.1,17258.9,17774.6,361838,871947,619800,17596801059572,1.4345291414444E+20,0.144,12948023005,4.825,2.505,8.521,144735,680.633,1028416,13.298,8.465,18547387.5,21194109.321156435,91.0
2020-11-19,17775.1,18166.0,17380.1,17803.5,310924,888206,551137,17596801059571,1.2476950702337E+20,0.136,9215651017,5.423,2.682,10.511,136414,693.031,888614,13.284,9.945,18548268.75,16988027.064900875,94.0
2020-11-20,17805.5,18811.0,17758.4,18675.2,347858,873616,575731,17596801059572,1.41749530192E+20,0.146,12577029912,4.022,2.043,8.571,129524,642.636,996757,13.258,6.782,18549143.75,20641618.88821196,86.0
2020-11-21,18673.8,18966.0,18397.5,18687.2,311020,763686,487394,17596801059572,1.4591600555728E+20,0.141,7633641191,2.821,1.133,8.521,114639,476.791,849118,13.27,4.254,18550237.5,20655875.924064286,91.0
2020-11-22,18689.3,18751.5,17644.6,18412.9,270951,620154,442309,17596801059572,1.5481073979534E+20,0.133,6327345356,2.178,0.84,8.276,129720,405.064,759506,13.243,2.862,18551337.5,20906345.739519313,94.0
2020-11-23,18428.1,18756.8,18016.0,18379.6,297693,803438,516673,17596801059572,1.3973373138358E+20,0.129,9191218601,3.503,1.592,9.796,139125,632.251,867913,13.25,5.801,18552212.5,18011288.3905691,90.0
2020-11-24,18394.6,19416.6,18074.8,19152.6,333157,898093,577976,17596801059571,1.1989950502811E+20,0.147,12088771430,4.881,2.538,10.588,132706,776.838,902567,13.199,9.219,18553087.5,17683648.930801246,88.0
2020-11-25,19151.5,19486.7,18527.7,18723.0,361835,895210,619471,17596801059572,1.2787305072576E+20,0.159,11340560324,5.196,2.734,9.29,116536,661.104,972205,13.214,9.243,18554181.25,20363512.95999495,94.0
2020-11-26,18721.9,18894.9,16235.2,17162.0,323825,890431,547517,17596801059572,1.3412512136427E+20,0.135,12892276106,5.582,2.919,9.6,122744,769.452,986947,13.225,9.975,18555062.5,18340061.78604947,93.0
2020-11-27,17160.9,17450.3,16481.6,17127.1,322291,894662,542931,17596801059572,1.3406954524457E+20,0.133,11370646114,4.441,2.317,9.351,97912,600.844,965615,13.342,8.049,18555943.75,17988301.561259545,86.0
2020-11-28,17142.6,17874.4,16874.4,17730.7,293795,882890,476906,17596801059572,1.3907577524168E+20,0.127,5974034884,3.349,1.558,9.351,76433,478.523,919013,13.341,5.577,18557037.5,17630656.51384634,87.0
2020-11-29,17729.7,18336.3,17530.4,18185.5,263423,731012,424950,18158528379021,1.3700163214461E+20,0.128,7491720717,2.723,1.195,9.6,87098,476.56,717058,13.365,4.081,18557925.0,18023228.15797287,89.0
2020-11-30,18186.0,19831.2,18186.0,19698.1,256438,891995,468440,19157154724710,1.2350800257236E+20,0.119,12185203005,5.331,2.836,12.743,166109,862.722,749325,13.351,9.292,18558581.25,14684437.13730185,88.0
2020-12-01,19697.8,19897.4,18257.0,18770.7,377916,906017,643210,19157154724710,1.3236661154197E+20,0.16,15106382639,7.412,4.259,9.474,107053,845.304,1031232,13.409,13.271,18559675.0,21143567.33429405,95.0
2020-12-02,18767.9,19335.5,18346.7,19218.8,326888,902713,581786,19157154724710,1.223653603589E+20,0.147,9838858258,7.621,4.375,10.992,97121,691.858,870866,13.401,13.839,18560337.5,18291019.906802543,92.0
2020-12-03,19219.8,19596.6,18883.7,19433.3,346764,886299,590303,19157154724710,1.4280189501742E+20,0.152,9270887982,8.106,4.545,9.172,84605,622.343,995706,13.405,12.941,18561431.25,21762338.78996689,92.0
2020-12-04,19431.1,19529.5,18610.8,18658.1,318750,881962,556075,19157154724710,1.4169588693302E+20,0.136,11372176004,6.529,3.569,10,114268,628.418,933071,13.395,10.787,18562306.25,19296507.660683624,92.0
2020-12-05,18657.5,19172.7,18507.1,19146.5,282455,884096,481834,19157154724710,1.4276559453856E+20,0.129,6152729636,4.685,2.159,10,102529,494.94,931274,13.387,7.186,18563187.5,18632287.72198453,93.0
2020-12-06,19146.0,19417.1,18873.0,19379.9,258488,852724,426830,19157154724710,1.253224356665E+20,0.137,5949622087,3.586,1.5,10.588,98649,480.643,753794,13.386,5.391,18564062.5,17217876.55490936,95.0
2020-12-07,19368.4,19424.6,18908.8,19170.7,300756,789558,513146,19157154724710,1.4633968333101E+20,0.132,8955966221,4.372,2.309,9.6,99194,638.838,840417,13.394,6.809,18564937.5,19343628.017927807,94.0
2020-12-08,19170.8,19288.6,18229.2,18326.6,330826,871672,561188,19157154724710,1.3740291946125E+20,0.134,9796034440,4.136,2.162,10,92713,591.174,918517,13.435,7.429,18565825.0,18941288.637713753,95.0
2020-12-09,18322.4,18637.9,17658.8,18546.0,320940,887075,566301,19157154724710,1.2963121275264E+20,0.133,9513894981,4.125,2.113,10.36,111953,635.376,934549,13.415,7.701,18566700.0,17187411.942549206,86.0
2020-12-10,18546.1,18551.8,17926.8,18247.2,313519,896062,549439,19157154724710,1.2423595220233E+20,0.131,12285573570,4.254,2.194,11.077,114790,599.009,828419,13.304,8.23,18567581.25,16448918.976491643,94.0
2020-12-11,18250.5,18288.3,17600.1,18023.6,304597,889584,544153,19157154724710,1.3651777670037E+20,0.123,8979084112,4.154,1.972,10.435,83724,623.851,921991,13.325,7.559,18568456.25,16978667.126258247,89.0
2020-12-12,18026.7,18936.2,18025.1,18808.9,295278,889491,487982,19157154724710,1.2590602764533E+20,0.128,7763168500,3.165,1.573,10.909,88778,502.712,829507,13.347,5.78,18569343.75,16396977.017211141,90.0
2020-12-13,18808.1,19403.6,18716.8,19176.8,276004,773797,447135,19144667899933,1.3825004415398E+20,0.14,8925961352,2.718,1.194,9.231,114782,494.122,836088,13.353,3.871,18570225.0,19661607.518971115,91.0
2020-12-14,19176.4,19346.5,19007.0,19273.8,314205,803565,527666,18670168558400,1.4132087879625E+20,0.131,10048459011,3.613,1.916,9.931,126586,606.274,855678,13.378,6.138,18571100.0,18516458.628991954,95.0
2020-12-15,19273.9,19556.3,19076.2,19434.9,320300,884225,543410,18670168558400,1.3246479953866E+20,0.138,11559439205,4.233,2.161,10.286,130474,662.407,884337,13.41,7.415,18571981.25,18584575.835623957,91.0
2020-12-16,19434.7,21525.3,19299.7,21352.2,315074,885813,551964,18670168558400,1.3447933741979E+20,0.145,15795410015,5.086,2.713,10.07,172428,751.123,927577,13.342,8.21,18572856.25,19816346.525156554,92.0
2020-12-17,21352.3,23738.0,21243.1,22825.4,309352,887968,553541,18670168558400,1.2026223626667E+20,0.182,19003195284,11.907,6.4,11.163,182795,1112,908298,13.317,16.822,18573743.75,22338873.247198086,92.0
2020-12-18,22823.3,23272.8,22361.5,23127.9,375392,899310,634230,18670168558400,1.3571496018183E+20,0.198,19646389426,11.911,6.62,9.172,148373,819.113,1034114,13.324,16.617,18574618.75,27241477.875482038,95.0
2020-12-19,23127.6,24107.1,22797.0,23844.0,343378,901252,531590,18670168558400,1.463179766499E+20,0.177,10417708175,8.155,4.22,9.114,113117,577.824,997317,13.332,10.837,18575718.75,25884376.309846204,93.0
2020-12-20,23843.6,24280.9,23098.9,23474.9,281892,874789,446664,18670168558400,1.4966130438027E+20,0.16,8458459195,6.153,2.4,9.536,110656,504.681,904131,13.32,7.23,18576593.75,24027162.60963906,92.0
2020-12-21,23474.1,24101.9,22015.5,22728.5,269698,873350,480688,18670168558400,1.3190998693097E+20,0.174,13503724973,11.949,5.846,10.588,150281,918.724,1002870,13.331,14.023,18577475.0,23298120.991149504,92.0
2020-12-22,22730.4,23825.4,22388.6,23823.2,324020,897709,560460,18670168558400,1.3201005429876E+20,0.18,17047842782,9.477,5.125,10.07,145329,772.834,991004,13.344,12.961,18578356.25,23995220.12075107,88.0
2020-12-23,23820.8,24063.7,22694.7,23257.9,338309,898959,578372,18670168558400,1.3479044234912E+20,0.193,16942030061,9.963,5.165,9.351,139646,803.542,943947,13.314,12.944,18579231.25,26038110.232698534,93.0
2020-12-24,23253.2,23783.7,22737.3,23736.5,269433,908161,472583,18670168558400,1.3645372908571E+20,0.153,12593707842,9.207,5.109,11.429,182903,760.405,822984,13.311,11.911,18580106.25,20751169.501283977,86.0
2020-12-25,23728.7,24778.9,23445.3,24689.6,303757,893671,483033,18670168558400,1.2354523831677E+20,0.193,8972824867,7.311,4.179,10,161471,623.668,886517,13.319,9.323,18580981.25,23792132.986943312,94.0
2020-12-26,24714.7,26826.0,24515.1,26454.4,273817,870103,458612,18670168558400,1.2540364621535E+20,0.186,11060680731,6.423,2.677,10.511,185614,767.462,802963,13.323,7.525,18581862.5,23722327.94400382,93.0
2020-12-27,26460.3,28360.3,25858.2,26261.3,308857,896948,514047,18670168558400,1.3652903166472E+20,0.202,14853295006,8.06,4.327,9.73,220244,783.955,941880,13.375,9.05,18582737.5,27533619.89224247,91.0
2020-12-28,26259.2,27444.9,26144.3,27057.8,308823,891069,538901,18600034145238,1.4461147950749E+20,0.205,18788416695,8.696,4.39,9,172956,811.977,1013140,13.262,9.057,18583831.25,29968235.311181773,92.0
2020-12-29,27065.3,27390.7,25902.8,27376.0,336159,906078,581012,18599593048300,1.3446550673795E+20,0.209,18964680930,8.401,4.387,9.474,146421,789.286,966765,13.261,10.029,18584712.5,28221057.092363108,91.0
2020-12-30,27374.5,28979.3,27374.5,28868.7,338086,881822,601557,18599593048300,1.6115881546419E+20,0.206,20423990747,8.748,4.693,8.372,144967,836.243,1077900,13.237,8.914,18585818.75,33896444.42080255,91.0
2020-12-31,28866.8,29298.8,28025.0,28949.4,344752,897794,610371,18599593048300,1.4963126824405E+20,0.222,19012516943,9.513,5.04,8.675,162863,751.424,1038604,13.22,9.871,18586912.5,33284139.091827303,95.0
2021-01-01,28951.7,29627.1,28712.4,29359.9,257931,862928,447404,18599593048300,1.5005314200704E+20,0.191,14730352267,5.552,1.918,9.664,181787,598.957,859815,13.2,4.996,18587787.5,29068047.02881674,94.0
2021-01-02,29359.7,33233.5,29008.0,32193.3,296960,866347,513880,18599593048300,1.3659660888107E+20,0.23,20788944466,8.24,4.322,9.536,223687,933.622,961594,13.144,7.791,18588675.0,31908499.940662753,94.0
